TEAM_ID,TEAM_NAME,SEASON,Conference,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
1610612737,Atlanta Hawks,1996-97,East,10,4,6,0.4,240.0,101.80256111757858,103.60884749708964,105.77357392316645,106.9848661233993,-3.970663562281722,-3.3760186263096585,0.5005040745052386,0.9808917197452229,13.476717112922005,0.3137085137085137,0.6700271668822767,0.49197034596375616,0.18745634458672877,0.4851694915254237,0.540809877983569,87.26647264260768,86.06286379511059,71.71875436554133,85.9,0.4770093131548312,0.4849324796274738,0.25855762514551806,0.127011641443539,0.32997283311772313
1610612766,Charlotte Hornets,1996-97,East,3,0,3,0.0,240.0,106.29626865671642,107.08955223880596,118.62126865671642,116.7910447761194,-12.325,-9.701492537313442,0.49523134328358215,1.4473684210526316,14.726119402985073,0.360044776119403,0.789,0.553,0.14917910447761196,0.491701244813278,0.5348889220217684,89.15223880597016,89.125,74.27082089552239,89.33333333333333,0.4193470149253731,0.6285522388059701,0.24453358208955223,0.16488432835820896,0.211
1610612741,Chicago Bulls,1996-97,East,19,15,4,0.7894736842105263,240.0,105.22157926461726,105.96745027124774,98.24749849306812,99.63833634719711,6.959132007233274,6.329113924050631,0.598467751657625,1.6652542372881356,16.48981314044605,0.3527040385774562,0.6900637813211844,0.519413059984814,0.14231705846895717,0.4704724409448819,0.5116295313263952,88.34261603375528,87.27757685352623,72.73060880048222,87.3157894736842,0.5703465943339362,0.4701621458710066,0.398715491259795,0.18631283905967455,0.31
1610612765,Detroit Pistons,1996-97,East,5,2,3,0.4,240.0,101.24880952380953,101.9047619047619,102.65380952380954,104.28571428571429,-1.3845238095238095,-2.380952380952394,0.41913809523809525,1.4782608695652173,12.6,0.2564417910447761,0.6680906432748538,0.46184046692607006,0.11430714285714286,0.47058823529411764,0.5125011974327043,85.06952380952382,84.20476190476191,70.17064285714285,84.0,0.44821428571428573,0.496295238095238,0.33804999999999996,0.19075238095238095,0.33190935672514615
1610612745,Houston Rockets,1996-97,West,16,9,7,0.5625,241.5625,109.53657024793387,111.63911845730027,108.35523415977961,109.64187327823691,1.2012396694214877,1.9972451790633556,0.6494876033057851,1.5611814345991561,17.888636363636362,0.34233822450476886,0.6590145299145299,0.5055698427382054,0.1673719008264463,0.5158150851581509,0.5655177225788445,91.6805785123967,90.29756198347107,75.24865013774105,90.75,0.5036880165289256,0.4832114325068871,0.31895385674931126,0.13620661157024794,0.3409854700854701
1610612746,Los Angeles Clippers,1996-97,West,3,0,3,0.0,240.0,103.42310606060605,104.92424242424242,118.53750000000001,119.31818181818181,-15.146590909090909,-14.393939393939391,0.5048295454545454,1.4411764705882353,14.08030303030303,0.26594318181818183,0.6365151515151515,0.43060227272727275,0.13644318181818182,0.47555555555555556,0.5269365393395221,88.93712121212121,88.22348484848484,73.52075757575757,88.0,0.3666401515151515,0.5522954545454546,0.5048446969696969,0.15446212121212125,0.3634848484848485
1610612747,Los Angeles Lakers,1996-97,West,9,4,5,0.4444444444444444,242.77777777777777,106.35566625155667,106.72478206724782,103.86911581569117,105.47945205479452,2.4860523038605233,1.2453300124532944,0.6334657534246575,1.5811965811965811,16.681818181818183,0.3028777777777778,0.6606997206703911,0.49385308056872035,0.1494906600249066,0.48073959938366717,0.5440578974098527,89.32714819427147,88.01544209215442,73.34546699875466,89.22222222222223,0.5182079701120796,0.4677546699875467,0.44798256537982567,0.16591531755915317,0.339300279329609
1610612748,Miami Heat,1996-97,East,17,8,9,0.47058823529411764,240.0,96.62303559435861,98.11954331766286,97.15493619879115,97.85090664875756,-0.5314304902619206,0.2686366689053017,0.5771302887844191,1.0936329588014981,14.397447951645399,0.3169608262108262,0.6919904761904763,0.5041647668393783,0.18529751511081263,0.46737357259380097,0.5122002524190156,88.77259905977165,87.71961047683008,73.0998186702485,87.58823529411765,0.4648717259905977,0.44425587642713227,0.33779583613163194,0.16276158495634654,0.3080095238095238
1610612750,Minnesota Timberwolves,1996-97,West,3,0,3,0.0,240.0,108.43048327137545,111.15241635687732,118.92565055762081,123.7918215613383,-10.495167286245353,-12.63940520446097,0.597174721189591,2.769230769230769,18.449070631970258,0.3184237918215614,0.660631970260223,0.4700334572490707,0.10388847583643122,0.4868421052631579,0.515944229707344,92.77769516728624,90.07063197026022,75.06219330855018,89.66666666666667,0.4206691449814126,0.578814126394052,0.3912527881040892,0.15869516728624536,0.33971375464684017
1610612752,New York Knicks,1996-97,East,10,6,4,0.6,240.0,102.26457399103138,102.24215246636771,98.64181614349776,100.33632286995515,3.6121076233183858,1.9058295964125591,0.6099955156950673,1.3790849673202614,17.390022421524666,0.23467410714285714,0.6836188340807176,0.4641205357142857,0.17604035874439464,0.5040816326530613,0.5476293414036604,90.25201793721973,89.54652466367713,74.6217264573991,89.2,0.5454596412556053,0.4740033632286995,0.380744394618834,0.17290246636771303,0.3163811659192825
